Timestamp,Order_ID,Product_Category,Region,Assigned_Facility,Production_Line,Forecasted_Demand,Actual_Order_Qty,Workforce_Required,Workforce_Deployed,Schedule_Status,Operator_Override_Flag,Machine_Temperature_C,Machine_Vibration_Hz,Predicted_Time_To_Failure_Hrs,Machine_OEE_Pct,Raw_Material_Inventory_Units,Inventory_Threshold,Procurement_Action,Live_Supplier_Quote_USD,Grid_Pricing_Period,Energy_Consumed_kWh,Carbon_Emissions_kg,Carbon_Cost_Penalty_USD
2026-01-22 18:00:00,ORD-109033,EcoBubble Washing Machine,Africa,Queretaro (Mexico) - Partner,Line 2 (Standard),1301,1301,80,80,On-Time,0,73.46045974892786,44.64669460002435,399.3967457180589,94.3185407583317,47968,20000,None,0.0,Peak,3252,1300.8000000000002,487.8
2026-01-22 20:00:00,ORD-109034,EcoBubble Washing Machine,Japan,Queretaro (Mexico) - Partner,Line 1 (High Speed),1011,1011,80,80,On-Time,0,74.81752953624535,47.79856258942159,497.35482918518017,95.90535178200696,46957,20000,None,0.0,Peak,2527,1010.8000000000001,379.05
2026-01-22 22:00:00,ORD-109035,Galaxy A Smartphone,Korea,Noida Plant (India) - Primary,Line 1 (High Speed),5629,5629,150,150,On-Time,0,71.65895007581584,50.34448916346883,323.1894140694095,89.83900938344074,30833,20000,None,0.0,Off-Peak,2814,1125.6000000000001,0.0
2026-01-23 00:00:00,ORD-109036,Galaxy S Smartphone,China,Foxconn (Taiwan) - Partner Overflow,Line 3 (Heavy Duty),5739,5739,150,150,On-Time,0,74.97850004643513,51.98385359249189,488.2560073167801,89.03119671649738,163449,20000,None,0.0,Off-Peak,2869,1147.6000000000001,0.0
2026-01-23 02:00:00,ORD-109037,Galaxy A Smartphone,USA,Thai Nguyen (Vietnam) - Primary,Line 2 (Standard),5417,5417,150,135,Delayed,0,72.50383117290812,52.29812669681255,451.83911851734894,92.87784848859842,25416,20000,None,0.0,Off-Peak,2708,1083.2,0.0
2026-01-23 04:00:00,ORD-109038,Galaxy A Smartphone,India,Foxconn (Taiwan) - Partner Overflow,Line 2 (Standard),5920,5920,150,135,Delayed,0,74.32144166062885,55.00047420920017,469.31464461794815,95.38358216666387,19496,20000,Auto-Ordered via API,5.37,Off-Peak,2960,1184.0,0.0
2026-01-23 06:00:00,ORD-109039,EcoBubble Washing Machine,India,Noida Plant (India) - Primary,Line 1 (High Speed),679,679,80,80,On-Time,0,76.41370289479836,50.925129166409,486.79253880011277,95.47664172743806,46278,20000,None,0.0,Off-Peak,1697,678.8000000000001,0.0
2026-01-23 08:00:00,ORD-109040,Galaxy S Smartphone,Africa,Thai Nguyen (Vietnam) - Primary,Line 2 (Standard),5844,8766,150,150,Rerouted,0,74.43842451208876,49.7169614221915,389.4666322726298,95.38503344539005,154683,20000,None,0.0,Off-Peak,4383,1753.2,0.0
2026-01-23 10:00:00,ORD-109041,EcoBubble Washing Machine,Japan,Thai Nguyen (Vietnam) - Primary,Line 2 (Standard),942,942,80,80,On-Time,0,77.49088203453736,54.9503935441552,366.1298253015906,90.05886946701126,45336,20000,None,0.0,Off-Peak,2355,942.0,0.0
2026-01-23 12:00:00,ORD-109042,Galaxy A Smartphone,Japan,Noida Plant (India) - Primary,Line 2 (Standard),5503,5503,150,150,On-Time,1,76.83299640841702,46.480582606156034,339.37885453748504,88.31464461337174,163993,20000,None,0.0,Off-Peak,2751,1100.4,0.0
2026-01-23 14:00:00,ORD-109043,Bespoke Refrigerator,USA,Noida Plant (India) - Primary,Line 3 (Heavy Duty),914,914,80,80,On-Time,0,78.08177175889159,47.28063044514388,392.77526211203093,95.63639309831028,84101,20000,None,0.0,Peak,2285,914.0,342.75
2026-01-23 16:00:00,ORD-109044,Neo QLED TV,Korea,Gumi (Korea) - Primary,Line 1 (High Speed),824,824,80,80,On-Time,0,73.73531293210704,51.81410536310009,387.81799181181333,91.58692831113467,86472,20000,None,0.0,Peak,412,164.8,61.8
2026-01-23 18:00:00,ORD-109045,Bespoke Refrigerator,Korea,Foxconn (Taiwan) - Partner Overflow,Line 1 (High Speed),1380,1380,80,80,On-Time,0,74.5237053422813,50.748803054374996,345.83763859596786,90.96981716703155,82721,20000,None,0.0,Peak,3450,1380.0,517.5
2026-01-23 20:00:00,ORD-109046,Galaxy S Smartphone,Korea,Gumi (Korea) - Primary,Line 2 (Standard),5816,5816,150,150,On-Time,0,74.72228922770881,54.237848352493934,316.9966745051484,93.63749212420477,148867,20000,None,0.0,Peak,2908,1163.2,436.2
2026-01-23 22:00:00,ORD-109047,Galaxy A Smartphone,USA,Noida Plant (India) - Primary,Line 2 (Standard),5449,5449,150,135,Delayed,0,76.84686474911389,44.56553869973597,466.6066327938406,91.81901629535477,158544,20000,None,0.0,Off-Peak,2724,1089.6000000000001,0.0
2026-01-24 00:00:00,ORD-109048,EcoBubble Washing Machine,Australia/NZ,Gumi (Korea) - Primary,Line 1 (High Speed),929,929,80,80,On-Time,0,74.58718908899621,52.41549884497127,365.8667451156826,91.45447605888825,44407,20000,None,0.0,Off-Peak,2322,928.8000000000001,0.0
2026-01-24 02:00:00,ORD-109049,EcoBubble Washing Machine,Japan,Foxconn (Taiwan) - Partner Overflow,Line 1 (High Speed),836,836,80,72,Delayed,0,75.5209167643637,47.94187652827436,398.62072274391755,95.4539640410179,43571,20000,None,0.0,Off-Peak,2090,836.0,0.0
2026-01-24 04:00:00,ORD-109050,Galaxy S Smartphone,India,Gumi (Korea) - Primary,Line 1 (High Speed),5675,5675,150,150,On-Time,0,76.05801439628387,52.66549982530532,433.4091604989287,95.92733015431186,143192,20000,None,0.0,Off-Peak,2837,1134.8,0.0
2026-01-24 06:00:00,ORD-109051,EcoBubble Washing Machine,Africa,Thai Nguyen (Vietnam) - Primary,Line 3 (Heavy Duty),1146,1719,80,64,Rerouted,0,74.42480795735285,50.72977975941592,396.51901535153416,96.08908746359141,41852,20000,None,0.0,Off-Peak,4297,1718.8000000000002,0.0
2026-01-24 08:00:00,ORD-109052,Galaxy S Smartphone,USA,Thai Nguyen (Vietnam) - Primary,Line 3 (Heavy Duty),5283,5283,150,135,Delayed,0,76.2917503566667,54.0482012387889,300.43319390994236,92.71841337429527,137909,20000,None,0.0,Off-Peak,2641,1056.4,0.0
2026-01-24 10:00:00,ORD-109053,Galaxy A Smartphone,Australia/NZ,Thai Nguyen (Vietnam) - Primary,Line 3 (Heavy Duty),6058,6058,150,150,On-Time,1,74.7550961914654,51.05332617322934,345.84676348650737,94.86052716029508,152486,20000,None,0.0,Off-Peak,3029,1211.6000000000001,0.0
2026-01-24 12:00:00,ORD-109054,Galaxy Tab,China,Thai Nguyen (Vietnam) - Primary,Line 3 (Heavy Duty),1350,1350,80,80,On-Time,0,74.6225389480173,52.948763231299445,316.3011201998935,88.89198211596278,94522,20000,None,0.0,Off-Peak,675,270.0,0.0
2026-01-24 14:00:00,ORD-109055,Galaxy Tab,Africa,Thai Nguyen (Vietnam) - Primary,Line 2 (Standard),824,1236,80,80,Rerouted,0,72.09006462255617,48.1304069863618,436.25250102936695,93.79258563865386,93286,20000,None,0.0,Peak,618,247.20000000000002,92.7
2026-01-24 16:00:00,ORD-109056,Galaxy S Smartphone,India,Foxconn (Taiwan) - Partner Overflow,Line 3 (Heavy Duty),5769,5769,150,150,On-Time,0,73.16358368308609,51.68135872038264,475.5132492494562,92.94147223329973,132140,20000,None,0.0,Peak,2884,1153.6000000000001,432.6
2026-01-24 18:00:00,ORD-109057,EcoBubble Washing Machine,Japan,Foxconn (Taiwan) - Partner Overflow,Line 1 (High Speed),1008,1008,80,80,On-Time,0,71.66887434475211,49.50548267613303,398.00800571222953,92.11886993928815,40844,20000,None,0.0,Peak,2520,1008.0,378.0
2026-01-24 20:00:00,ORD-109058,Neo QLED TV,Africa,Noida Plant (India) - Primary,Line 2 (Standard),1002,1002,80,80,On-Time,0,76.24831009853808,42.08423736852792,360.93763378649857,97.06331053463929,85470,20000,None,0.0,Peak,501,200.4,75.15
2026-01-24 22:00:00,ORD-109059,EcoBubble Washing Machine,Africa,Foxconn (Taiwan) - Partner Overflow,Line 1 (High Speed),1075,1075,80,80,On-Time,0,74.4816616704471,50.610186656789566,490.8846160102579,95.06826961262342,39769,20000,None,0.0,Off-Peak,2687,1074.8,0.0
2026-01-25 00:00:00,ORD-109060,Neo QLED TV,Korea,Noida Plant (India) - Primary,Line 1 (High Speed),885,885,80,72,Delayed,0,75.95776423105912,48.33653341997698,424.23079595717826,95.71842749373351,84585,20000,None,0.0,Off-Peak,442,176.8,0.0
2026-01-25 02:00:00,ORD-109061,Neo QLED TV,Australia/NZ,Noida Plant (India) - Primary,Line 1 (High Speed),1013,1013,80,80,On-Time,0,74.43869464563409,50.75982231538006,337.08908259761154,92.0021032747486,83572,20000,None,0.0,Off-Peak,506,202.4,0.0
2026-01-25 04:00:00,ORD-109062,Galaxy A Smartphone,Malaysia (SEA),Gumi (Korea) - Primary,Line 2 (Standard),5392,5392,150,120,Delayed,0,78.46579624645851,51.806584983435926,412.1356236599097,91.97292585145377,147094,20000,None,0.0,Off-Peak,2696,1078.4,0.0
2026-01-25 06:00:00,ORD-109063,Bespoke Refrigerator,Japan,Gumi (Korea) - Primary,Line 2 (Standard),806,806,80,80,On-Time,0,70.37453301311659,52.7411280374437,394.38083802406794,93.24487008601575,81915,20000,None,0.0,Off-Peak,2015,806.0,0.0
2026-01-25 08:00:00,ORD-109064,Galaxy S Smartphone,Middle East,Foxconn (Taiwan) - Partner Overflow,Line 1 (High Speed),5672,5672,150,150,On-Time,0,74.7123849816331,53.084294152789006,455.76391057693525,96.9626199065459,126468,20000,None,0.0,Off-Peak,2836,1134.4,0.0
2026-01-25 10:00:00,ORD-109065,Galaxy A Smartphone,Middle East,Noida Plant (India) - Primary,Line 3 (Heavy Duty),6037,6037,150,150,On-Time,0,76.23770431048041,48.64763638002924,496.40794406437476,93.75157188182298,141057,20000,None,0.0,Off-Peak,3018,1207.2,0.0
2026-01-25 12:00:00,ORD-109066,Galaxy Tab,Japan,Thai Nguyen (Vietnam) - Primary,Line 3 (Heavy Duty),827,827,80,80,On-Time,0,72.92426115787035,52.892156698891,386.1984888506901,93.32494415464478,92459,20000,None,0.0,Off-Peak,413,165.20000000000002,0.0
2026-01-25 14:00:00,ORD-109067,Galaxy Tab,Africa,Noida Plant (India) - Primary,Line 3 (Heavy Duty),1054,1054,80,80,On-Time,0,75.5846973696088,48.547044673579784,436.37720054615556,96.71090291783743,91405,20000,None,0.0,Peak,527,210.8,79.05
2026-01-25 16:00:00,ORD-109068,Galaxy S Smartphone,Europe,Gumi (Korea) - Primary,Line 3 (Heavy Duty),5487,5487,150,120,Delayed,0,72.99159455072487,49.886084657413946,468.8913742255035,93.51302165425167,120981,20000,None,0.0,Peak,2743,1097.2,411.45
2026-01-25 18:00:00,ORD-109069,Galaxy Tab,India,Thai Nguyen (Vietnam) - Primary,Line 3 (Heavy Duty),1542,1542,80,72,Delayed,0,76.81412642554508,52.60226319113375,437.4588861841665,95.31204495962974,89863,20000,None,0.0,Peak,771,308.40000000000003,115.65
2026-01-25 20:00:00,ORD-109070,Galaxy A Smartphone,Middle East,Gumi (Korea) - Primary,Line 1 (High Speed),5221,5221,150,150,On-Time,0,74.08449638086852,46.72479081824574,338.7454909712609,93.60916174171759,135836,20000,None,0.0,Peak,2610,1044.0,391.5
2026-01-25 22:00:00,ORD-109071,Galaxy S Smartphone,Middle East,Noida Plant (India) - Primary,Line 3 (Heavy Duty),5909,5909,150,150,On-Time,0,72.95131021093783,52.12492840318972,354.8895457725143,94.2408451897901,115072,20000,None,0.0,Off-Peak,2954,1181.6000000000001,0.0
2026-01-26 00:00:00,ORD-109072,Neo QLED TV,Australia/NZ,Noida Plant (India) - Primary,Line 1 (High Speed),1173,1173,80,80,On-Time,0,71.68144896073639,54.44452555321184,307.1638894799416,88.28156323639041,82399,20000,None,0.0,Off-Peak,586,234.4,0.0
2026-01-26 02:00:00,ORD-109073,Galaxy Tab,Korea,Thai Nguyen (Vietnam) - Primary,Line 1 (High Speed),970,970,80,80,On-Time,0,77.74488769959447,51.51715968860713,330.2616243068641,89.20759065532154,88893,20000,None,0.0,Off-Peak,485,194.0,0.0
2026-01-26 04:00:00,ORD-109074,Neo QLED TV,Middle East,Noida Plant (India) - Primary,Line 2 (Standard),1279,1279,80,80,On-Time,0,72.68019253199157,52.73524531661371,322.67559451397005,96.02020163337595,81120,20000,None,0.0,Off-Peak,639,255.60000000000002,0.0
2026-01-26 06:00:00,ORD-109075,Galaxy S Smartphone,USA,Thai Nguyen (Vietnam) - Primary,Line 2 (Standard),5399,5399,150,150,On-Time,1,73.16257022829846,46.48464008640851,394.41460566269313,96.468744179923,109673,20000,None,0.0,Off-Peak,2699,1079.6000000000001,0.0
2026-01-26 08:00:00,ORD-109076,Galaxy S Smartphone,China,Queretaro (Mexico) - Partner,Line 3 (Heavy Duty),5239,5239,150,150,On-Time,0,77.03604546615942,47.55203296649126,301.7263953803614,93.4211774410824,104434,20000,None,0.0,Off-Peak,2619,1047.6000000000001,0.0
2026-01-26 10:00:00,ORD-109077,Neo QLED TV,Australia/NZ,Noida Plant (India) - Primary,Line 3 (Heavy Duty),1180,1180,80,80,On-Time,0,78.29139828924124,52.73119735175689,439.67610316357485,93.72882264100338,79940,20000,None,0.0,Off-Peak,590,236.0,0.0
2026-01-26 12:00:00,ORD-109078,Bespoke Refrigerator,Korea,Gumi (Korea) - Primary,Line 1 (High Speed),1065,1065,80,64,Delayed,0,76.40557938691713,52.920126390212275,393.43546701970456,89.71590091919212,80850,20000,None,0.0,Off-Peak,2662,1064.8,0.0
2026-01-26 14:00:00,ORD-109079,Galaxy S Smartphone,Africa,Noida Plant (India) - Primary,Line 1 (High Speed),5447,5447,150,150,On-Time,0,75.18970306347376,46.45215261312391,395.6242056910852,96.21046740356239,98987,20000,None,0.0,Peak,2723,1089.2,408.45
2026-01-26 16:00:00,ORD-109080,Galaxy A Smartphone,India,Thai Nguyen (Vietnam) - Primary,Line 1 (High Speed),5609,5609,150,135,Delayed,0,74.70326007612621,50.19617746358869,402.9384086827134,90.28149006699432,130227,20000,None,0.0,Peak,2804,1121.6000000000001,420.6
2026-01-26 18:00:00,ORD-109081,EcoBubble Washing Machine,Japan,Queretaro (Mexico) - Partner,Line 2 (Standard),1085,1085,80,80,On-Time,0,75.55391728868999,48.50179968875708,444.69945018483907,89.15680683334027,38684,20000,None,0.0,Peak,2712,1084.8,406.8
2026-01-26 20:00:00,ORD-109082,Neo QLED TV,Europe,Foxconn (Taiwan) - Partner Overflow,Line 1 (High Speed),1450,1450,80,80,On-Time,0,75.85107938782966,46.77794378097664,391.95046456557304,95.31379440903657,78490,20000,None,0.0,Peak,725,290.0,108.75
2026-01-26 22:00:00,ORD-109083,Galaxy S Smartphone,China,Thai Nguyen (Vietnam) - Primary,Line 2 (Standard),5775,5775,150,135,Delayed,0,73.26600561919994,44.4974522828368,465.9548322452923,97.28593294721746,93212,20000,None,0.0,Off-Peak,2887,1154.8,0.0
2026-01-27 00:00:00,ORD-109084,Bespoke Refrigerator,Australia/NZ,Thai Nguyen (Vietnam) - Primary,Line 1 (High Speed),1485,1485,80,80,On-Time,0,76.78868792350202,46.07391405803417,448.0850610510366,91.30499018701937,79365,20000,None,0.0,Off-Peak,3712,1484.8000000000002,0.0
2026-01-27 02:00:00,ORD-109085,Neo QLED TV,Europe,Thai Nguyen (Vietnam) - Primary,Line 2 (Standard),970,970,80,80,On-Time,0,77.73364538560239,53.56850056498338,408.3361116613123,91.32574226961705,77520,20000,None,0.0,Off-Peak,485,194.0,0.0
2026-01-27 04:00:00,ORD-109086,Galaxy S Smartphone,Middle East,Thai Nguyen (Vietnam) - Primary,Line 3 (Heavy Duty),5592,5592,150,150,On-Time,0,72.6595387993479,53.18625402835436,411.2989162688333,88.46596760043835,87620,20000,None,0.0,Off-Peak,2796,1118.4,0.0
2026-01-27 06:00:00,ORD-109087,Galaxy A Smartphone,USA,Gumi (Korea) - Primary,Line 1 (High Speed),6089,6089,150,150,On-Time,0,78.31885674863489,51.80610177887126,437.26141224536536,92.08902020656203,124138,20000,None,0.0,Off-Peak,3044,1217.6000000000001,0.0
2026-01-27 08:00:00,ORD-109088,Galaxy Tab,Japan,Thai Nguyen (Vietnam) - Primary,Line 1 (High Speed),845,845,80,64,Delayed,0,75.51597432962562,46.68040430247759,406.4276181790234,97.8231764128808,88048,20000,None,0.0,Off-Peak,422,168.8,0.0
2026-01-27 10:00:00,ORD-109089,Galaxy S Smartphone,Australia/NZ,Thai Nguyen (Vietnam) - Primary,Line 2 (Standard),5716,5716,150,150,On-Time,0,73.43032823485808,52.42374309234249,463.7517330322267,91.77102804871868,81904,20000,None,0.0,Off-Peak,2858,1143.2,0.0
2026-01-27 12:00:00,ORD-109090,Galaxy S Smartphone,India,Gumi (Korea) - Primary,Line 3 (Heavy Duty),5675,5675,150,150,On-Time,0,73.1246442692864,50.057731846114784,389.6382085674316,95.70826841765974,76229,20000,None,0.0,Off-Peak,2837,1134.8,0.0
2026-01-27 14:00:00,ORD-109091,Bespoke Refrigerator,Africa,Gumi (Korea) - Primary,Line 3 (Heavy Duty),1216,1216,80,80,On-Time,0,75.92425569189828,51.38406601566783,492.872318454426,93.80007713389811,78149,20000,None,0.0,Peak,3040,1216.0,456.0
2026-01-27 16:00:00,ORD-109092,Neo QLED TV,Middle East,Noida Plant (India) - Primary,Line 3 (Heavy Duty),1233,1233,80,80,On-Time,0,74.04463379246602,47.433645290617825,439.20722367636625,96.6022046431106,76287,20000,None,0.0,Peak,616,246.4,92.4
2026-01-27 18:00:00,ORD-109093,Galaxy Tab,Middle East,Noida Plant (India) - Primary,Line 3 (Heavy Duty),1091,1091,80,80,On-Time,0,68.95499773812344,47.44255590151407,494.6166247402448,90.34224399105986,86957,20000,None,0.0,Peak,545,218.0,81.75
2026-01-27 20:00:00,ORD-109094,EcoBubble Washing Machine,Middle East,Noida Plant (India) - Primary,Line 3 (Heavy Duty),1267,1267,80,80,On-Time,0,77.39822974464789,46.70130291139891,342.8225072424932,96.5008635625301,37417,20000,None,0.0,Peak,3167,1266.8000000000002,475.05
2026-01-27 22:00:00,ORD-109095,EcoBubble Washing Machine,Europe,Gumi (Korea) - Primary,Line 1 (High Speed),984,984,80,80,On-Time,0,79.37840305883802,48.665767919993804,473.98544615012105,97.27493099274251,36433,20000,None,0.0,Off-Peak,2460,984.0,0.0
2026-01-28 00:00:00,ORD-109096,Neo QLED TV,Malaysia (SEA),Noida Plant (India) - Primary,Line 3 (Heavy Duty),1309,1309,80,80,On-Time,0,77.21873402022258,52.08734917017106,375.20529106633876,93.73831973541026,74978,20000,None,0.0,Off-Peak,654,261.6,0.0
2026-01-28 02:00:00,ORD-109097,Galaxy S Smartphone,Middle East,Noida Plant (India) - Primary,Line 2 (Standard),5690,5690,150,150,On-Time,0,75.2350267172195,53.89513435295759,490.02578594308085,96.53231639254066,70539,20000,None,0.0,Off-Peak,2845,1138.0,0.0
2026-01-28 04:00:00,ORD-109098,Neo QLED TV,India,Thai Nguyen (Vietnam) - Primary,Line 3 (Heavy Duty),1415,1415,80,80,On-Time,0,73.76588302987304,47.25054907234134,422.0314074515676,96.60198561628606,73563,20000,None,0.0,Off-Peak,707,282.8,0.0
2026-01-28 06:00:00,ORD-109099,Galaxy A Smartphone,Australia/NZ,Noida Plant (India) - Primary,Line 2 (Standard),5555,5555,150,150,On-Time,0,73.85481996230885,50.3800021072873,360.0088845501125,95.67495812821484,118583,20000,None,0.0,Off-Peak,2777,1110.8,0.0
2026-01-28 08:00:00,ORD-109100,EcoBubble Washing Machine,China,Noida Plant (India) - Primary,Line 3 (Heavy Duty),805,805,80,80,On-Time,0,79.57405794059196,45.0909211915725,431.6641551545665,97.46128380891079,35628,20000,None,0.0,Off-Peak,2012,804.8000000000001,0.0
2026-01-28 10:00:00,ORD-109101,Galaxy Tab,India,Thai Nguyen (Vietnam) - Primary,Line 1 (High Speed),814,814,80,80,On-Time,0,70.87465721915376,50.71842473106772,358.61382503460146,93.95724546810357,86143,20000,None,0.0,Off-Peak,407,162.8,0.0
2026-01-28 12:00:00,ORD-109102,Galaxy A Smartphone,Korea,Gumi (Korea) - Primary,Line 2 (Standard),5459,5459,150,135,Delayed,0,76.81005910699174,48.505461336812786,373.2169441640743,93.6988543939181,113124,20000,None,0.0,Off-Peak,2729,1091.6000000000001,0.0
2026-01-28 14:00:00,ORD-109103,Galaxy Tab,Malaysia (SEA),Thai Nguyen (Vietnam) - Primary,Line 1 (High Speed),1326,1326,80,72,Delayed,0,74.96945388587973,53.06954013322275,417.6012848497367,97.88247663370421,84817,20000,None,0.0,Peak,663,265.2,99.45
2026-01-28 16:00:00,ORD-109104,Galaxy S Smartphone,USA,Noida Plant (India) - Primary,Line 3 (Heavy Duty),6273,6273,150,150,On-Time,0,74.04120367455991,48.32484492986599,441.1153133200498,95.43860960341425,64266,20000,None,0.0,Peak,3136,1254.4,470.4
2026-01-28 18:00:00,ORD-109105,Galaxy S Smartphone,Malaysia (SEA),Thai Nguyen (Vietnam) - Primary,Line 1 (High Speed),5570,5570,150,120,Delayed,0,73.48789546656398,53.522088610143896,456.49670067476296,88.20820488031539,58696,20000,None,0.0,Peak,2785,1114.0,417.75
2026-01-28 20:00:00,ORD-109106,Galaxy Tab,Africa,Thai Nguyen (Vietnam) - Primary,Line 1 (High Speed),1400,1400,80,80,On-Time,0,74.23393206998442,49.313850477339095,449.05004238411317,88.43561897259835,83417,20000,None,0.0,Peak,700,280.0,105.0
2026-01-28 22:00:00,ORD-109107,EcoBubble Washing Machine,Europe,Gumi (Korea) - Primary,Line 1 (High Speed),972,972,80,80,On-Time,0,74.40404656399791,52.805467709359476,453.0674491773813,96.5051294533979,34656,20000,None,0.0,Off-Peak,2430,972.0,0.0
2026-01-29 00:00:00,ORD-109108,Galaxy Tab,Malaysia (SEA),Noida Plant (India) - Primary,Line 3 (Heavy Duty),1353,1353,80,80,On-Time,0,74.87623180640927,43.97645602174885,400.5526239142303,89.44633946458512,82064,20000,None,0.0,Off-Peak,676,270.40000000000003,0.0
2026-01-29 02:00:00,ORD-109109,Galaxy A Smartphone,Japan,Noida Plant (India) - Primary,Line 2 (Standard),5703,8554,150,150,Rerouted,0,75.16845928852403,48.82576038957811,467.20535589887254,96.69545439830746,104570,20000,None,0.0,Off-Peak,4277,1710.8000000000002,0.0
2026-01-29 04:00:00,ORD-109110,EcoBubble Washing Machine,China,Noida Plant (India) - Primary,Line 3 (Heavy Duty),1244,1244,80,80,On-Time,0,78.94500058473875,55.82710345116925,354.00842475417795,93.33746516865023,33412,20000,None,0.0,Off-Peak,3110,1244.0,0.0
2026-01-29 06:00:00,ORD-109111,Galaxy Tab,India,Thai Nguyen (Vietnam) - Primary,Line 1 (High Speed),1220,1220,80,80,On-Time,0,73.4844065850677,51.88021084703176,317.03222917683604,89.52689379082237,80844,20000,None,0.0,Off-Peak,610,244.0,0.0
2026-01-29 08:00:00,ORD-109112,Galaxy A Smartphone,Malaysia (SEA),Noida Plant (India) - Primary,Line 2 (Standard),5732,5732,150,150,On-Time,0,73.1471384030169,45.744350137059925,488.9239355038943,88.36225781277986,98838,20000,None,0.0,Off-Peak,2866,1146.4,0.0
2026-01-29 10:00:00,ORD-109113,Galaxy Tab,India,Foxconn (Taiwan) - Partner Overflow,Line 2 (Standard),837,837,80,80,On-Time,0,76.84941407751766,47.2951089738902,458.0858249385874,94.65152647100938,80007,20000,None,0.0,Off-Peak,418,167.20000000000002,0.0
2026-01-29 12:00:00,ORD-109114,EcoBubble Washing Machine,India,Gumi (Korea) - Primary,Line 1 (High Speed),1203,1203,80,80,On-Time,0,77.8995280593202,50.110143393464845,423.45610349422844,95.8826336003466,32209,20000,None,0.0,Off-Peak,3007,1202.8,0.0
